Date,Open,High,Low,Close,Adj Close,Volume
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,36243.351563,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,36035.457031,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,36329.980469,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,36035.457031,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,36295.335938,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,36745.777344,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,36399.292969,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,36000.820313,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,35948.835938,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,35429.093750,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,34892.035156,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,35307.820313,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,35723.621094,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,36988.316406,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,37074.949219,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,37975.828125,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,38651.500000,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,38894.046875,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,39431.117188,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,40730.472656,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,39500.406250,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,39413.789063,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,39690.984375,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,39933.527344,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,40176.085938,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,40141.425781,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,39794.941406,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,38738.121094,15762350
2017-05-22,45040.000000,45380.000000,44760.000000,45100.000000,39067.285156,17643550
2017-05-23,45400.000000,45580.000000,44900.000000,44920.000000,38911.375000,12607050
2017-05-24,44860.000000,45300.000000,44800.000000,44880.000000,38876.722656,8675400
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,39569.718750,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,39916.207031,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,39517.738281,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,38668.828125,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,38720.804688,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,38703.472656,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,39812.253906,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,39794.941406,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,39240.542969,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,39119.261719,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,39933.527344,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,39309.843750,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,39327.164063,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,39292.511719,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,39569.718750,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,39483.089844,17403450
2017-06-19,45580.000000,46560.000000,45560.000000,46560.000000,40332.000000,11303900
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,41700.660156,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,41128.929688,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,41544.734375,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,41250.210938,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,41821.933594,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,41839.246094,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,41319.511719,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,41649.648438,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,41302.128906,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,41024.121094,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,40832.988281,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,41336.890625,10640250
2017-07-06,48000.000000,48100.000000,47720.000000,48060.000000,41753.906250,10923050
2017-07-07,47740.000000,48120.000000,47620.000000,47860.000000,41580.140625,8131900
2017-07-10,48500.000000,48900.000000,48320.000000,48660.000000,42275.167969,10792750
2017-07-11,48640.000000,49000.000000,48280.000000,49000.000000,42570.562500,9717800
2017-07-12,49000.000000,50000.000000,48840.000000,49880.000000,43335.093750,9486150
2017-07-13,50080.000000,50940.000000,50040.000000,50560.000000,43925.871094,16034150
2017-07-14,51000.000000,51080.000000,50420.000000,50480.000000,43856.371094,8239000
2017-07-17,50900.000000,51020.000000,50520.000000,50640.000000,43995.371094,8976100
2017-07-18,50420.000000,50880.000000,50360.000000,50840.000000,44169.125000,7084450
2017-07-19,50620.000000,50820.000000,50000.000000,50740.000000,44082.250000,11157500
2017-07-20,50760.000000,51320.000000,50560.000000,51200.000000,44481.890625,8367600
2017-07-21,50860.000000,51160.000000,50520.000000,51080.000000,44377.640625,8449050
2017-07-24,50700.000000,51000.000000,50620.000000,50860.000000,44186.503906,7099750
2017-07-25,50500.000000,50760.000000,49940.000000,50000.000000,43439.351563,10810600
2017-07-26,49600.000000,50020.000000,49300.000000,49840.000000,43300.339844,11224800
2017-07-27,50000.000000,50640.000000,49560.000000,49800.000000,43265.589844,11449500
2017-07-28,49800.000000,49800.000000,47380.000000,47760.000000,41493.273438,26168300
2017-07-31,47420.000000,48240.000000,46920.000000,48200.000000,41875.539063,12701400
2017-08-01,48000.000000,48840.000000,47540.000000,48600.000000,42223.050781,11369500
2017-08-02,49200.000000,49340.000000,48600.000000,49000.000000,42570.562500,7777450
2017-08-03,49000.000000,49000.000000,47120.000000,47780.000000,41510.636719,15540800
2017-08-04,48160.000000,48180.000000,47500.000000,47700.000000,41441.140625,8359200
2017-08-07,47500.000000,48080.000000,47440.000000,47580.000000,41336.890625,7218250
2017-08-08,47980.000000,48260.000000,47480.000000,47720.000000,41458.515625,7979600
2017-08-09,47400.000000,47400.000000,46240.000000,46280.000000,40207.460938,14555400
2017-08-10,46200.000000,46320.000000,45460.000000,45900.000000,39877.324219,22986150
2017-08-11,45120.000000,45300.000000,44220.000000,44620.000000,38765.273438,25407300
2017-08-14,45120.000000,45400.000000,44720.000000,45000.000000,39095.410156,19185600
2017-08-16,46220.000000,46380.000000,46000.000000,46200.000000,40137.957031,21913650
2017-08-17,46960.000000,47300.000000,46740.000000,47040.000000,40867.742188,12415850
2017-08-18,46760.000000,47240.000000,46240.000000,46900.000000,40746.109375,10477950
2017-08-21,47240.000000,47240.000000,46580.000000,46840.000000,40693.988281,5103450
2017-08-22,46820.000000,47160.000000,46700.000000,47000.000000,40832.988281,7381750
2017-08-23,47780.000000,47780.000000,47180.000000,47480.000000,41250.003906,9384700
2017-08-24,47520.000000,47660.000000,47340.000000,47520.000000,41284.757813,8657450
2017-08-25,47880.000000,47880.000000,46720.000000,47020.000000,40850.367188,11243550
2017-08-28,47020.000000,47240.000000,45960.000000,46100.000000,40051.078125,9962100
2017-08-29,45640.000000,46080.000000,45160.000000,46080.000000,40033.703125,12623650
2017-08-30,46380.000000,46400.000000,45960.000000,46200.000000,40137.957031,7513000
2017-08-31,46220.000000,46640.000000,46000.000000,46320.000000,40242.207031,11011700
2017-09-01,46460.000000,46640.000000,46300.000000,46480.000000,40381.218750,10641700
2017-09-04,45780.000000,46360.000000,45500.000000,46040.000000,39998.953125,7943500
2017-09-05,46240.000000,46900.000000,45960.000000,46760.000000,40624.484375,11716100
2017-09-06,46760.000000,47180.000000,46700.000000,47000.000000,40832.988281,10811050
2017-09-07,47000.000000,48220.000000,47000.000000,48120.000000,41806.039063,9676500
2017-09-08,48700.000000,49180.000000,48580.000000,49080.000000,42640.066406,10893000
2017-09-11,49700.000000,50180.000000,49500.000000,49800.000000,43265.589844,10374750
2017-09-12,50200.000000,50220.000000,49140.000000,49600.000000,43091.824219,12029750
2017-09-13,49820.000000,50400.000000,49440.000000,49620.000000,43109.214844,9357000
2017-09-14,50060.000000,50320.000000,49760.000000,50300.000000,43699.984375,14204750
2017-09-15,50300.000000,50560.000000,49860.000000,50400.000000,43786.871094,10757300
2017-09-18,50540.000000,52480.000000,50520.000000,52480.000000,45593.937500,11524950
2017-09-19,52500.000000,52640.000000,51780.000000,52120.000000,45281.171875,9850400
2017-09-20,52120.000000,52500.000000,51840.000000,52220.000000,45368.058594,9292750
2017-09-21,52220.000000,52960.000000,52220.000000,52800.000000,45871.964844,8839800
2017-09-25,53000.000000,53680.000000,53000.000000,53620.000000,46584.367188,9303100
2017-09-26,53620.000000,53620.000000,53620.000000,53620.000000,46584.367188,0
2017-09-27,52000.000000,52200.000000,51500.000000,51680.000000,44898.921875,10797000
2017-09-28,52260.000000,52460.000000,51260.000000,51260.000000,44654.988281,12025450
2017-09-29,51180.000000,51620.000000,50840.000000,51280.000000,44672.410156,12909400
2017-10-10,53360.000000,53640.000000,52800.000000,52800.000000,45996.566406,20519800
2017-10-11,53600.000000,54760.000000,53340.000000,54640.000000,47599.468750,13652150
2017-10-12,54840.000000,55160.000000,54100.000000,54800.000000,47738.847656,13890700
2017-10-13,54540.000000,54840.000000,53780.000000,54000.000000,47041.933594,12601650
2017-10-16,53980.000000,54860.000000,53760.000000,53920.000000,46972.242188,9769950
2017-10-17,54020.000000,55380.000000,54000.000000,54800.000000,47738.847656,10607800
2017-10-18,54820.000000,55240.000000,54040.000000,54760.000000,47704.003906,10110750
2017-10-19,54700.000000,54700.000000,52980.000000,52980.000000,46153.355469,12108700
2017-10-20,52800.000000,54100.000000,52800.000000,53840.000000,46902.546875,8027050
2017-10-23,54600.000000,54640.000000,54000.000000,54300.000000,47303.277344,8311050
2017-10-24,54700.000000,54780.000000,54040.000000,54040.000000,47076.777344,5806050
2017-10-25,54040.000000,54420.000000,53700.000000,53900.000000,46954.824219,5882850
2017-10-26,53720.000000,53900.000000,52400.000000,52400.000000,45648.089844,9776550
2017-10-27,52400.000000,53320.000000,52140.000000,53080.000000,46240.472656,7392500
2017-10-30,53780.000000,54320.000000,53700.000000,54040.000000,47076.777344,8196150
2017-10-31,54060.000000,55440.000000,53500.000000,55080.000000,47982.777344,13381550
2017-11-01,57500.000000,57500.000000,56180.000000,57220.000000,49847.031250,14510250
2017-11-02,57500.000000,57520.000000,56760.000000,57060.000000,49707.648438,10721050
2017-11-03,57060.000000,57140.000000,55860.000000,56380.000000,49115.257813,9935800
2017-11-06,56380.000000,56500.000000,55340.000000,56380.000000,49115.257813,9000950
2017-11-07,56380.000000,56920.000000,55860.000000,56100.000000,48871.347656,7464550
2017-11-08,56100.000000,57060.000000,55860.000000,56760.000000,49446.292969,8520200
2017-11-09,56920.000000,56920.000000,55900.000000,56340.000000,49080.414063,11994050
2017-11-10,55800.000000,56540.000000,55780.000000,56400.000000,49132.679688,6748800
2017-11-13,56400.000000,56800.000000,56100.000000,56380.000000,49115.257813,8806650
2017-11-14,56380.000000,56740.000000,55920.000000,55920.000000,48714.531250,6725000
2017-11-15,55920.000000,56320.000000,55320.000000,55340.000000,48209.265625,8816950
2017-11-16,55440.000000,56000.000000,55400.000000,55780.000000,48592.578125,7640700
2017-11-17,56400.000000,56880.000000,55820.000000,55820.000000,48627.425781,10733150
2017-11-20,55900.000000,55980.000000,55200.000000,55200.000000,48087.308594,9472750
2017-11-21,55400.000000,55840.000000,55280.000000,55280.000000,48156.996094,10324700
2017-11-22,55980.000000,56200.000000,55620.000000,55960.000000,48749.378906,7952950
2017-11-23,55960.000000,55980.000000,55020.000000,55300.000000,48174.417969,6272900
2017-11-24,55300.000000,55500.000000,55180.000000,55460.000000,48313.812500,4536200
2017-11-27,55360.000000,55360.000000,52640.000000,52640.000000,45857.179688,18128900
2017-11-28,52700.000000,53280.000000,51720.000000,53280.000000,46414.703125,13499400
2017-11-29,53200.000000,53240.000000,52500.000000,52600.000000,45822.320313,9590250
2017-11-30,50800.000000,51860.000000,50200.000000,50800.000000,44254.261719,29634150
2017-12-01,50800.000000,51780.000000,50800.000000,50840.000000,44289.105469,12868600
2017-12-04,50840.000000,51340.000000,50020.000000,51340.000000,44724.687500,14865050
2017-12-05,50600.000000,51300.000000,50280.000000,51260.000000,44654.988281,9326550
2017-12-06,51260.000000,51560.000000,50020.000000,50020.000000,43574.765625,10889200
2017-12-07,50040.000000,50980.000000,50020.000000,50740.000000,44201.992188,11065600
2017-12-08,51360.000000,52000.000000,51040.000000,52000.000000,45299.644531,11290450
2017-12-11,52000.000000,52040.000000,51500.000000,51780.000000,45107.980469,8125850
2017-12-12,51820.000000,52100.000000,51660.000000,52100.000000,45386.742188,8765050
2017-12-13,52100.000000,52100.000000,51100.000000,51320.000000,44707.261719,11333700
2017-12-14,51320.000000,52280.000000,51060.000000,51060.000000,44480.757813,20310400
2017-12-15,51240.000000,51480.000000,50520.000000,50620.000000,44097.457031,14928550
2017-12-18,50620.000000,51240.000000,50620.000000,51200.000000,44602.722656,7350250
2017-12-19,51540.000000,52080.000000,51520.000000,51560.000000,44916.332031,11978600
2017-12-21,51000.000000,51060.000000,49100.000000,49140.000000,42808.160156,15624300
2017-12-22,49400.000000,49960.000000,49240.000000,49700.000000,43296.003906,11199650
2017-12-26,49760.000000,50100.000000,48200.000000,48200.000000,41989.285156,16039850
2017-12-27,48960.000000,49560.000000,48460.000000,49360.000000,43386.871094,10743600
2017-12-28,49560.000000,50960.000000,49500.000000,50960.000000,44793.253906,8985450
2018-01-02,51380.000000,51400.000000,50780.000000,51020.000000,44845.996094,8474250
2018-01-03,52540.000000,52560.000000,51420.000000,51620.000000,45373.386719,10013500
2018-01-04,52120.000000,52180.000000,50640.000000,51080.000000,44898.734375,11695450
2018-01-05,51300.000000,52120.000000,51200.000000,52120.000000,45812.882813,9481150
2018-01-08,52400.000000,52520.000000,51500.000000,52020.000000,45724.984375,8383650
2018-01-09,51460.000000,51720.000000,49980.000000,50400.000000,44301.019531,18013600
2018-01-10,50500.000000,50520.000000,48640.000000,48840.000000,42929.796875,18566800
2018-01-11,48200.000000,49260.000000,48020.000000,48240.000000,42402.406250,25123800
2018-01-12,48240.000000,48480.000000,46760.000000,48200.000000,42367.250000,27270450
2018-01-15,48800.000000,48980.000000,47920.000000,48540.000000,42666.101563,10096000
2018-01-16,48760.000000,50140.000000,48620.000000,50000.000000,43949.425781,20389650
2018-01-17,50020.000000,50020.000000,49060.000000,49620.000000,43615.402344,11053050
2018-01-18,50020.000000,50640.000000,49820.000000,49900.000000,43861.523438,14848850
2018-01-19,50380.000000,50380.000000,49040.000000,49320.000000,43351.710938,9219950
2018-01-22,48640.000000,48680.000000,47960.000000,48240.000000,42402.406250,12520900
2018-01-23,48660.000000,49160.000000,48300.000000,49160.000000,43211.078125,13532700
2018-01-24,48860.000000,49700.000000,48560.000000,49340.000000,43369.296875,9550500
2018-01-25,49220.000000,50360.000000,49160.000000,50260.000000,44177.964844,11160350
2018-01-26,50500.000000,50780.000000,49840.000000,50780.000000,44635.039063,10350100
2018-01-29,51200.000000,51480.000000,50900.000000,51220.000000,45021.789063,11838800
2018-01-30,50440.000000,50640.000000,49780.000000,49800.000000,43773.636719,12284550
2018-01-31,50020.000000,54140.000000,49600.000000,49900.000000,43861.523438,64681300
2018-02-01,50620.000000,50960.000000,49720.000000,49820.000000,43791.207031,27609450
2018-02-02,49380.000000,49400.000000,47700.000000,47700.000000,41927.753906,29260350
2018-02-05,46500.000000,48320.000000,46000.000000,47920.000000,42121.132813,28357900
2018-02-06,46600.000000,47920.000000,46580.000000,47420.000000,41681.625000,19406450
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,40257.664063,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,40433.476563,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,39290.785156,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,40187.351563,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,41787.113281,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,43070.425781,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,42525.457031,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,41664.050781,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,41558.578125,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,41101.500000,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,41505.839844,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,41646.468750,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,41646.468750,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,41365.191406,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,40451.050781,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,39730.277344,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,41330.046875,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,42736.421875,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,43246.234375,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,43720.882813,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,43720.882813,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,45408.539063,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,45496.445313,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,45303.074219,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,44951.472656,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,44599.871094,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,45004.210938,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,44881.144531,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,45514.019531,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,43703.308594,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,44195.535156,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,43931.847656,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,42806.738281,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,43421.222656,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,43580.597656,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,42978.511719,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,42606.636719,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,41544.128906,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,43155.589844,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,42854.554688,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,43562.890625,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,43279.554688,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,43261.847656,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,43385.800781,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,44094.156250,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,44572.273438,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,44253.523438,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,45475.410156,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,46732.707031,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,45705.621094,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,45953.531250,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,44678.527344,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,44625.398438,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,46166.035156,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,46927.507813,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,46927.507813,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,46927.507813,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,46927.507813,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,45953.531250,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,46573.328125,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,45068.113281,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,45687.910156,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,45422.281250,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,44359.773438,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,43562.890625,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,44138.425781,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,43739.980469,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,43828.515625,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,44271.230469,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,45864.988281,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,45510.828125,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,46661.882813,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,46307.707031,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,45422.281250,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,43828.515625,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,44891.023438,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,45422.281250,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,45245.199219,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,45422.281250,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,44802.492188,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,43961.335938,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,44182.687500,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,43739.980469,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,42677.468750,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,42190.480469,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,41260.785156,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,41614.953125,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,41614.953125,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,41659.218750,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,41836.304688,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,41305.058594,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,41614.953125,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,42456.121094,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,41746.066406,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,41612.265625,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,40631.054688,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,41166.265625,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,41255.464844,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,40987.855469,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,40051.250000,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,40675.664063,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,41300.062500,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,41032.464844,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,40586.453125,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,41478.464844,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,41077.062500,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,40898.664063,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,41523.074219,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,41835.269531,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,42325.871094,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,41478.464844,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,41166.265625,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,41166.265625,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,41835.269531,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,41835.269531,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,41478.464844,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,41255.464844,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,41523.074219,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,40631.054688,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,40809.453125,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,40854.062500,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,41656.863281,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,41746.066406,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,41835.269531,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,40497.265625,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,40185.050781,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,40274.253906,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,39471.441406,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,39337.644531,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,39114.644531,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,39962.050781,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,41121.667969,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,41210.859375,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,41166.265625,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,41300.062500,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,41523.074219,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,41746.066406,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,42504.277344,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,43217.886719,13577454
